timestamp, actor_id, actor_type, event_type, cell_x, cell_y
1659348738, 19079, player, created, 13, 12
1659348738, 19079, player, destroyed, 13, 12
1659348738, 19080, player, created, 13, 12
1659348739, 19080, player, destroyed, 27, 12
1659348739, 19081, player, created, 27, 12
1659348740, 19081, player, destroyed, 19, 13
1659348740, 19082, player, created, 19, 13
1659348744, 19082, player, destroyed, 10, 12
1659348744, 19083, player, created, 10, 12
1659348750, 19083, player, destroyed, 2, 7
1659348750, 19084, player, created, 2, 7
1659348751, 19084, player, destroyed, 10, 13
1659348751, 19085, player, created, 10, 13
1659348751, 19085, player, destroyed, 19, 13
1659348751, 19086, player, created, 19, 13
1659348752, 19086, player, destroyed, 10, 12
1659348752, 19087, player, created, 10, 12
1659348753, 19087, player, destroyed, 19, 13
1659348753, 19088, player, created, 19, 13
1659348753, 19088, player, destroyed, 20, 13
1659348753, 19089, player, created, 20, 13
1659348753, 19089, player, destroyed, 13, 6
1659348753, 19090, player, created, 13, 6
1659348758, 19090, player, destroyed, 10, 13
1659348758, 19091, player, created, 10, 13
1659348759, 19091, player, destroyed, 2, 4
1659348759, 19092, player, created, 2, 4
1659348765, 19092, player, destroyed, 10, 13
1659348765, 19093, player, created, 10, 13
1659348765, 19093, player, destroyed, 13, 11
1659348765, 19094, player, created, 13, 11
1659348773, 19094, player, destroyed, 10, 13
1659348773, 19095, player, created, 10, 13
1659348773, 19095, player, destroyed, 7, 12
1659348773, 19096, player, created, 7, 12
1659348773, 19096, player, destroyed, 2, 2
1659348773, 19097, player, created, 2, 2
1659348773, 19097, player, destroyed, 2, 3
1659348773, 19098, player, created, 2, 3
1659348774, 19098, player, destroyed, 2, 9
1659348774, 19099, player, created, 2, 9
1659348775, 19099, player, destroyed, 13, 2
1659348775, 19100, player, created, 13, 2
1659348775, 19100, player, destroyed, 2, 3
1659348775, 19101, player, created, 2, 3
1659348776, 19101, player, destroyed, 19, 13
1659348776, 19102, player, created, 19, 13
1659348777, 19102, player, destroyed, 12, 12
1659348777, 19103, player, created, 12, 12
1659348779, 19103, player, destroyed, 27, 12
1659348779, 19104, player, created, 27, 12
1659348779, 19104, player, destroyed, 27, 13
1659348779, 19105, player, created, 27, 13
1659348779, 19105, player, destroyed, 27, 10
1659348779, 19106, player, created, 27, 10
1659348817, 19106, player, destroyed, 10, 13
1659348817, 19107, player, created, 10, 13
1659348823, 19107, player, destroyed, 10, 12
1659348823, 19108, player, created, 10, 12
1659348824, 19108, player, destroyed, 3, 6
1659348824, 19109, player, created, 3, 6
1659348825, 19109, player, destroyed, 16, 5
1659348825, 19110, player, created, 16, 5
1659348825, 19110, player, destroyed, 19, 12
1659348825, 19111, player, created, 19, 12
1659348830, 19111, player, destroyed, 10, 13
1659348830, 19112, player, created, 10, 13
1659348831, 19112, player, destroyed, 2, 11
1659348831, 19113, player, created, 2, 11
1659348838, 19113, player, destroyed, 10, 13
1659348838, 19114, player, created, 10, 13
1659348839, 19114, player, destroyed, 27, 13
1659348839, 19115, player, created, 27, 13
1659348840, 19115, player, destroyed, 10, 13
1659348840, 19116, player, created, 10, 13
1659348845, 19116, player, destroyed, 13, 5
1659348845, 19117, player, created, 13, 5
1659348846, 19117, player, destroyed, 19, 12
1659348846, 19118, player, created, 19, 12
1659348847, 19118, player, destroyed, 10, 12
1659348847, 19119, player, created, 10, 12
1659348852, 19119, player, destroyed, 2, 7
1659348852, 19120, player, created, 2, 7
1659348853, 19120, player, destroyed, 25, 2
1659348853, 19121, player, created, 25, 2
1659348853, 19121, player, destroyed, 13, 5
1659348853, 19122, player, created, 13, 5
1659348856, 19122, player, destroyed, 27, 3
1659348856, 19123, player, created, 27, 3
1659348863, 19123, player, destroyed, 26, 13
1659348863, 19124, player, created, 26, 13
1659348866, 19124, player, destroyed, 2, 7
1659348866, 19125, player, created, 2, 7
1659348893, 19125, player, destroyed, 13, 5
1659348893, 19126, player, created, 13, 5
1659348895, 19126, player, destroyed, 10, 13
1659348895, 19127, player, created, 10, 13
1659348895, 19127, player, destroyed, 2, 6
1659348895, 19128, player, created, 2, 6
1659348896, 19128, player, destroyed, 13, 3
1659348896, 19129, player, created, 13, 3
1659348896, 19129, player, destroyed, 19, 12
1659348896, 19130, player, created, 19, 12
1659348897, 19130, player, destroyed, 27, 12
1659348897, 19131, player, created, 27, 12
1659348897, 19131, player, destroyed, 22, 6
1659348897, 19132, player, created, 22, 6
1659348899, 19132, player, destroyed, 10, 12
1659348899, 19133, player, created, 10, 12
1659348902, 19133, player, destroyed, 2, 8
1659348902, 19134, player, created, 2, 8
1659348910, 19134, player, destroyed, 10, 12
1659348910, 19135, player, created, 10, 12
1659348924, 19135, player, destroyed, 2, 6
1659348924, 19136, player, created, 2, 6
1659348924, 19136, player, destroyed, 16, 5
1659348924, 19137, player, created, 16, 5
1659348925, 19137, player, destroyed, 19, 13
1659348925, 19138, player, created, 19, 13
1659348925, 19138, player, destroyed, 27, 4
1659348925, 19139, player, created, 27, 4
1659348926, 19139, player, destroyed, 27, 5
1659348926, 19140, player, created, 27, 5
1659348926, 19140, player, destroyed, 26, 6
1659348926, 19141, player, created, 26, 6
1659348927, 19141, player, destroyed, 2, 6
1659348927, 19142, player, created, 2, 6
1659348927, 19142, player, destroyed, 13, 10
1659348927, 19143, player, created, 13, 10
1659348928, 19143, player, destroyed, 16, 5
1659348928, 19144, player, created, 16, 5
1659348932, 19144, player, destroyed, 10, 13
1659348932, 19145, player, created, 10, 13
1659348933, 19145, player, destroyed, 19, 13
1659348933, 19146, player, created, 19, 13
1659348933, 19146, player, destroyed, 18, 12
1659348933, 19147, player, created, 18, 12
1659348933, 19147, player, destroyed, 18, 12
1659348933, 19148, player, created, 18, 12
1659348939, 19148, player, destroyed, 10, 12
1659348939, 19149, player, created, 10, 12
1659348939, 19149, player, destroyed, 9, 13
1659348939, 19150, player, created, 9, 13
1659348939, 19150, player, destroyed, 2, 13
1659348939, 19151, player, created, 2, 13
1659348941, 19151, player, destroyed, 19, 13
1659348941, 19152, player, created, 19, 13
1659348941, 19152, player, destroyed, 2, 9
1659348941, 19153, player, created, 2, 9
1659348942, 19153, player, destroyed, 2, 9
1659348942, 19154, player, created, 2, 9
1659348943, 19154, player, destroyed, 27, 9
1659348943, 19155, player, created, 27, 9
1659348946, 19155, player, destroyed, 10, 13
1659348946, 19156, player, created, 10, 13
1659348946, 19156, player, destroyed, 16, 5
1659348946, 19157, player, created, 16, 5
1659348946, 19157, player, destroyed, 16, 3
1659348946, 19158, player, created, 16, 3
1659348953, 19158, player, destroyed, 10, 12
1659348953, 19159, player, created, 10, 12
1659348954, 19159, player, destroyed, 27, 12
1659348954, 19160, player, created, 27, 12
1659348955, 19160, player, destroyed, 19, 13
1659348955, 19161, player, created, 19, 13
1659348957, 19161, player, destroyed, 10, 13
1659348957, 19162, player, created, 10, 13
1659348960, 19162, player, destroyed, 16, 5
1659348960, 19163, player, created, 16, 5
1659348961, 19163, player, destroyed, 19, 12
1659348961, 19164, player, created, 19, 12
1659348976, 19164, player, destroyed, 10, 13
1659348976, 19165, player, created, 10, 13
1659348982, 19165, player, destroyed, 13, 6
1659348982, 19166, player, created, 13, 6
1659348982, 19166, player, destroyed, 10, 6
1659348982, 19167, player, created, 10, 6
1659348983, 19167, player, destroyed, 19, 12
1659348983, 19168, player, created, 19, 12
1659348988, 19168, player, destroyed, 2, 7
1659348988, 19169, player, created, 2, 7
1659348990, 19169, player, destroyed, 10, 12
1659348990, 19170, player, created, 10, 12
1659348990, 19170, player, destroyed, 19, 13
1659348990, 19171, player, created, 19, 13
1659348991, 19171, player, destroyed, 10, 7
1659348991, 19172, player, created, 10, 7
1659348991, 19172, player, destroyed, 19, 13
1659348991, 19173, player, created, 19, 13
1659348991, 19173, player, destroyed, 10, 8
1659348991, 19174, player, created, 10, 8
1659348992, 19174, player, destroyed, 19, 12
1659348992, 19175, player, created, 19, 12
1659348992, 19175, player, destroyed, 19, 6
1659348992, 19176, player, created, 19, 6
1659348992, 19176, player, destroyed, 10, 12
1659348992, 19177, player, created, 10, 12
1659348993, 19177, player, destroyed, 16, 5
1659348993, 19178, player, created, 16, 5
1659348993, 19178, player, destroyed, 7, 6
1659348993, 19179, player, created, 7, 6
1659348993, 19179, player, destroyed, 10, 13
1659348993, 19180, player, created, 10, 13
1659349005, 19180, player, destroyed, 10, 12
1659349005, 19181, player, created, 10, 12
1659349012, 19181, player, destroyed, 10, 13
1659349012, 19182, player, created, 10, 13
1659349012, 19182, player, destroyed, 2, 5
1659349012, 19183, player, created, 2, 5
1659349013, 19183, player, destroyed, 10, 13
1659349013, 19184, player, created, 10, 13
1659349013, 19184, player, destroyed, 10, 13
1659349013, 19185, player, created, 10, 13
1659349019, 19185, player, destroyed, 10, 12
1659349019, 19186, player, created, 10, 12
1659349021, 19186, player, destroyed, 13, 5
1659349021, 19187, player, created, 13, 5
1659349023, 19187, player, destroyed, 2, 12
1659349023, 19188, player, created, 2, 12
1659349033, 19188, player, destroyed, 10, 13
1659349033, 19189, player, created, 10, 13
1659349033, 19189, player, destroyed, 19, 12
1659349033, 19190, player, created, 19, 12
1659349034, 19190, player, destroyed, 13, 2
1659349034, 19191, player, created, 13, 2
1659349035, 19191, player, destroyed, 2, 5
1659349035, 19192, player, created, 2, 5
1659349037, 19192, player, destroyed, 10, 13
1659349037, 19193, player, created, 10, 13
1659349037, 19193, player, destroyed, 27, 12
1659349037, 19194, player, created, 27, 12
1659349042, 19194, player, destroyed, 10, 12
1659349042, 19195, player, created, 10, 12
1659349043, 19195, player, destroyed, 19, 12
1659349043, 19196, player, created, 19, 12
1659349043, 19196, player, destroyed, 27, 13
1659349043, 19197, player, created, 27, 13
1659349044, 19197, player, destroyed, 9, 13
1659349044, 19198, player, created, 9, 13
1659349044, 19198, player, destroyed, 22, 6
1659349044, 19199, player, created, 22, 6
1659349044, 19199, player, destroyed, 25, 6
1659349044, 19200, player, created, 25, 6
1659349055, 19200, player, destroyed, 10, 13
1659349055, 19201, player, created, 10, 13
1659349055, 19201, player, destroyed, 2, 11
1659349055, 19202, player, created, 2, 11
1659349057, 19202, player, destroyed, 17, 2
1659349057, 19203, player, created, 17, 2
1659349057, 19203, player, destroyed, 10, 12
1659349057, 19204, player, created, 10, 12
1659349069, 19204, player, destroyed, 10, 12
1659349069, 19205, player, created, 10, 12
1659349072, 19205, player, destroyed, 10, 13
1659349072, 19206, player, created, 10, 13
1659349073, 19206, player, destroyed, 19, 12
1659349073, 19207, player, created, 19, 12
1659349077, 19207, player, destroyed, 2, 6
1659349077, 19208, player, created, 2, 6
1659349105, 19208, player, destroyed, 2, 8
1659349105, 19209, player, created, 2, 8
1659349112, 19209, player, destroyed, 2, 9
1659349112, 19210, player, created, 2, 9
1659349113, 19210, player, destroyed, 4, 2
1659349113, 19211, player, created, 4, 2
1659349113, 19211, player, destroyed, 7, 5
1659349113, 19212, player, created, 7, 5
1659349114, 19212, player, destroyed, 2, 10
1659349114, 19213, player, created, 2, 10
1659349114, 19213, player, destroyed, 2, 10
1659349114, 19214, player, created, 2, 10
1659349125, 19214, player, destroyed, 13, 6
1659349125, 19215, player, created, 13, 6
1659349125, 19215, player, destroyed, 22, 12
1659349125, 19216, player, created, 22, 12
1659349125, 19216, player, destroyed, 19, 8
1659349125, 19217, player, created, 19, 8
1659349143, 19217, player, destroyed, 13, 5
1659349143, 19218, player, created, 13, 5
1659349150, 19218, player, destroyed, 13, 5
1659349150, 19219, player, created, 13, 5
1659349163, 19219, player, destroyed, 2, 7
1659349163, 19220, player, created, 2, 7
1659349164, 19220, player, destroyed, 13, 3
1659349164, 19221, player, created, 13, 3
1659349164, 19221, player, destroyed, 19, 9
1659349164, 19222, player, created, 19, 9
1659349164, 19222, player, destroyed, 25, 6
1659349164, 19223, player, created, 25, 6
1659349164, 19223, player, destroyed, 19, 13
1659349164, 19224, player, created, 19, 13
1659349165, 19224, player, destroyed, 2, 3
1659349165, 19225, player, created, 2, 3
1659349165, 19225, player, destroyed, 7, 13
1659349165, 19226, player, created, 7, 13
1659349167, 19226, player, destroyed, 19, 12
1659349167, 19227, player, created, 19, 12
1659349167, 19227, player, destroyed, 2, 13
1659349167, 19228, player, created, 2, 13
1659349168, 19228, player, destroyed, 7, 6
1659349168, 19229, player, created, 7, 6
1659349168, 19229, player, destroyed, 2, 7
1659349168, 19230, player, created, 2, 7
1659349168, 19230, player, destroyed, 3, 6
1659349168, 19231, player, created, 3, 6
1659349171, 19231, player, destroyed, 10, 12
1659349171, 19232, player, created, 10, 12
1659349193, 19232, player, destroyed, 10, 12
1659349193, 19233, player, created, 10, 12
1659349193, 19233, player, destroyed, 15, 12
1659349193, 19234, player, created, 15, 12
1659349197, 19234, player, destroyed, 13, 5
1659349197, 19235, player, created, 13, 5
1659349201, 19235, player, destroyed, 10, 13
1659349201, 19236, player, created, 10, 13
1659349201, 19236, player, destroyed, 13, 11
1659349201, 19237, player, created, 13, 11
1659349229, 19237, player, destroyed, 2, 9
1659349229, 19238, player, created, 2, 9
1659349229, 19238, player, destroyed, 2, 3
1659349229, 19239, player, created, 2, 3
1659349230, 19239, player, destroyed, 27, 9
1659349230, 19240, player, created, 27, 9
1659349230, 19240, player, destroyed, 26, 6
1659349230, 19241, player, created, 26, 6
1659349230, 19241, player, destroyed, 16, 11
1659349230, 19242, player, created, 16, 11
1659349231, 19242, player, destroyed, 19, 12
1659349231, 19243, player, created, 19, 12
1659349231, 19243, player, destroyed, 2, 9
1659349231, 19244, player, created, 2, 9
1659349233, 19244, player, destroyed, 14, 12
1659349233, 19245, player, created, 14, 12
1659349236, 19245, player, destroyed, 10, 7
1659349236, 19246, player, created, 10, 7
1659349236, 19246, player, destroyed, 10, 8
1659349236, 19247, player, created, 10, 8
1659349258, 19247, player, destroyed, 10, 12
1659349258, 19248, player, created, 10, 12
1659349270, 19248, player, destroyed, 13, 5
1659349270, 19249, player, created, 13, 5
1659349285, 19249, player, destroyed, 19, 7
1659349285, 19250, player, created, 19, 7
1659349285, 19250, player, destroyed, 22, 9
1659349285, 19251, player, created, 22, 9
1659349286, 19251, player, destroyed, 10, 7
1659349286, 19252, player, created, 10, 7
1659349287, 19252, player, destroyed, 3, 6
1659349287, 19253, player, created, 3, 6
1659349287, 19253, player, destroyed, 2, 12
1659349287, 19254, player, created, 2, 12
1659349287, 19254, player, destroyed, 26, 13
1659349287, 19255, player, created, 26, 13
1659349299, 19255, player, destroyed, 13, 5
1659349299, 19256, player, created, 13, 5
1659349301, 19256, player, destroyed, 3, 13
1659349301, 19257, player, created, 3, 13
1659349302, 19257, player, destroyed, 27, 10
1659349302, 19258, player, created, 27, 10
1659349303, 19258, player, destroyed, 10, 13
1659349303, 19259, player, created, 10, 13
1659349310, 19259, player, destroyed, 10, 12
1659349310, 19260, player, created, 10, 12
1659349310, 19260, player, destroyed, 22, 5
1659349310, 19261, player, created, 22, 5
1659349310, 19261, player, destroyed, 19, 13
1659349310, 19262, player, created, 19, 13
1659349313, 19262, player, destroyed, 13, 5
1659349313, 19263, player, created, 13, 5
1659349324, 19263, player, destroyed, 13, 6
1659349324, 19264, player, created, 13, 6
1659349324, 19264, player, destroyed, 27, 5
1659349324, 19265, player, created, 27, 5
1659349325, 19265, player, destroyed, 13, 6
1659349325, 19266, player, created, 13, 6
1659349331, 19266, player, destroyed, 2, 2
1659349331, 19267, player, created, 2, 2
1659349337, 19267, player, destroyed, 13, 5
1659349337, 19268, player, created, 13, 5
1659349338, 19268, player, destroyed, 19, 12
1659349338, 19269, player, created, 19, 12
1659349339, 19269, player, destroyed, 19, 13
1659349339, 19270, player, created, 19, 13
1659349339, 19270, player, destroyed, 13, 5
1659349339, 19271, player, created, 13, 5
1659349340, 19271, player, destroyed, 27, 3
1659349340, 19272, player, created, 27, 3
1659349341, 19272, player, destroyed, 27, 9
1659349341, 19273, player, created, 27, 9
1659349345, 19273, player, destroyed, 10, 13
1659349345, 19274, player, created, 10, 13
1659349350, 19274, player, destroyed, 13, 5
1659349350, 19275, player, created, 13, 5
1659349366, 19275, player, destroyed, 13, 5
1659349366, 19276, player, created, 13, 5
1659349367, 19276, player, destroyed, 22, 6
1659349367, 19277, player, created, 22, 6
1659349367, 19277, player, destroyed, 19, 12
1659349367, 19278, player, created, 19, 12
1659349367, 19278, player, destroyed, 2, 9
1659349367, 19279, player, created, 2, 9
1659349382, 19279, player, destroyed, 10, 12
1659349382, 19280, player, created, 10, 12
1659349383, 19280, player, destroyed, 10, 13
1659349383, 19281, player, created, 10, 13
1659349386, 19281, player, destroyed, 11, 6
1659349386, 19282, player, created, 11, 6
1659349386, 19282, player, destroyed, 22, 12
1659349386, 19283, player, created, 22, 12
1659349408, 19283, player, destroyed, 2, 3
1659349408, 19284, player, created, 2, 3
1659349411, 19284, player, destroyed, 10, 13
1659349411, 19285, player, created, 10, 13
1659349411, 19285, player, destroyed, 13, 11
1659349411, 19286, player, created, 13, 11
1659349419, 19286, player, destroyed, 10, 12
1659349419, 19287, player, created, 10, 12
1659349437, 19287, player, destroyed, 13, 5
1659349437, 19288, player, created, 13, 5
1659349437, 19288, player, destroyed, 19, 13
1659349437, 19289, player, created, 19, 13
1659349439, 19289, player, destroyed, 16, 5
1659349439, 19290, player, created, 16, 5
1659349439, 19290, player, destroyed, 10, 12
1659349439, 19291, player, created, 10, 12
1659349440, 19291, player, destroyed, 16, 5
1659349440, 19292, player, created, 16, 5
1659349447, 19292, player, destroyed, 10, 13
1659349447, 19293, player, created, 10, 13
1659349447, 19293, player, destroyed, 27, 7
1659349447, 19294, player, created, 27, 7
1659349447, 19294, player, destroyed, 22, 8
1659349447, 19295, player, created, 22, 8
1659349449, 19295, player, destroyed, 2, 12
1659349449, 19296, player, created, 2, 12
1659349449, 19296, player, destroyed, 7, 12
1659349449, 19297, player, created, 7, 12
1659349451, 19297, player, destroyed, 25, 9
1659349451, 19298, player, created, 25, 9
1659349480, 19298, player, destroyed, 13, 6
1659349480, 19299, player, created, 13, 6
1659349483, 19299, player, destroyed, 27, 8
1659349483, 19300, player, created, 27, 8
1659349491, 19300, player, destroyed, 10, 12
1659349491, 19301, player, created, 10, 12
1659349493, 19301, player, destroyed, 10, 12
1659349493, 19302, player, created, 10, 12
1659349497, 19302, player, destroyed, 13, 5
1659349497, 19303, player, created, 13, 5
1659349499, 19303, player, destroyed, 10, 12
1659349499, 19304, player, created, 10, 12
1659349500, 19304, player, destroyed, 10, 13
1659349500, 19305, player, created, 10, 13
1659349500, 19305, player, destroyed, 27, 8
1659349500, 19306, player, created, 27, 8
1659349501, 19306, player, destroyed, 16, 4
1659349501, 19307, player, created, 16, 4
1659349501, 19307, player, destroyed, 10, 12
1659349501, 19308, player, created, 10, 12
1659349527, 19308, player, destroyed, 13, 5
1659349527, 19309, player, created, 13, 5
1659349529, 19309, player, destroyed, 13, 3
1659349529, 19310, player, created, 13, 3
1659349530, 19310, player, destroyed, 7, 6
1659349530, 19311, player, created, 7, 6
1659349531, 19311, player, destroyed, 10, 13
1659349531, 19312, player, created, 10, 13
1659349531, 19312, player, destroyed, 19, 9
1659349531, 19313, player, created, 19, 9
1659349531, 19313, player, destroyed, 18, 12
1659349531, 19314, player, created, 18, 12
1659349531, 19314, player, destroyed, 17, 12
1659349531, 19315, player, created, 17, 12
1659349541, 19315, player, destroyed, 10, 12
1659349541, 19316, player, created, 10, 12
1659349542, 19316, player, destroyed, 10, 13
1659349542, 19317, player, created, 10, 13
1659349543, 19317, player, destroyed, 10, 12
1659349543, 19318, player, created, 10, 12
1659349544, 19318, player, destroyed, 10, 13
1659349544, 19319, player, created, 10, 13
1659349545, 19319, player, destroyed, 27, 9
1659349545, 19320, player, created, 27, 9
1659349545, 19320, player, destroyed, 3, 9
1659349545, 19321, player, created, 3, 9
1659349548, 19321, player, destroyed, 27, 6
1659349548, 19322, player, created, 27, 6
1659349548, 19322, player, destroyed, 10, 12
1659349548, 19323, player, created, 10, 12
1659349549, 19323, player, destroyed, 27, 9
1659349549, 19324, player, created, 27, 9
1659349556, 19324, player, destroyed, 10, 13
1659349556, 19325, player, created, 10, 13
1659349558, 19325, player, destroyed, 19, 12
1659349558, 19326, player, created, 19, 12
1659349559, 19326, player, destroyed, 10, 12
1659349559, 19327, player, created, 10, 12
1659349564, 19327, player, destroyed, 10, 13
1659349564, 19328, player, created, 10, 13
1659349565, 19328, player, destroyed, 16, 5
1659349565, 19329, player, created, 16, 5
1659349565, 19329, player, destroyed, 19, 12
1659349565, 19330, player, created, 19, 12
1659349577, 19330, player, destroyed, 10, 12
1659349577, 19331, player, created, 10, 12
1659349578, 19331, player, destroyed, 27, 9
1659349578, 19332, player, created, 27, 9
1659349579, 19332, player, destroyed, 10, 7
1659349579, 19333, player, created, 10, 7
1659349579, 19333, player, destroyed, 11, 9
1659349579, 19334, player, created, 11, 9
1659349579, 19334, player, destroyed, 22, 12
1659349579, 19335, player, created, 22, 12
1659349580, 19335, player, destroyed, 19, 12
1659349580, 19336, player, created, 19, 12
1659349580, 19336, player, destroyed, 16, 11
1659349580, 19337, player, created, 16, 11
1659349580, 19337, player, destroyed, 17, 6
1659349580, 19338, player, created, 17, 6
1659349581, 19338, player, destroyed, 19, 13
1659349581, 19339, player, created, 19, 13
1659349582, 19339, player, destroyed, 19, 13
1659349582, 19340, player, created, 19, 13
1659349582, 19340, player, destroyed, 19, 13
1659349582, 19341, player, created, 19, 13
1659349586, 19341, player, destroyed, 18, 12
1659349586, 19342, player, created, 18, 12
1659349592, 19342, player, destroyed, 13, 5
1659349592, 19343, player, created, 13, 5
1659349592, 19343, player, destroyed, 14, 6
1659349592, 19344, player, created, 14, 6
1659349592, 19344, player, destroyed, 12, 2
1659349592, 19345, player, created, 12, 2
1659349593, 19345, player, destroyed, 2, 6
1659349593, 19346, player, created, 2, 6
1659349599, 19346, player, destroyed, 13, 5
1659349599, 19347, player, created, 13, 5
1659349599, 19347, player, destroyed, 19, 12
1659349599, 19348, player, created, 19, 12
1659349599, 19348, player, destroyed, 7, 6
1659349599, 19349, player, created, 7, 6
1659349600, 19349, player, destroyed, 10, 13
1659349600, 19350, player, created, 10, 13
1659349601, 19350, player, destroyed, 19, 13
1659349601, 19351, player, created, 19, 13
1659349603, 19351, player, destroyed, 3, 6
1659349603, 19352, player, created, 3, 6
1659349607, 19352, player, destroyed, 10, 12
1659349607, 19353, player, created, 10, 12
1659349607, 19353, player, destroyed, 19, 13
1659349607, 19354, player, created, 19, 13
1659349608, 19354, player, destroyed, 2, 12
1659349608, 19355, player, created, 2, 12
1659349613, 19355, player, destroyed, 2, 7
1659349613, 19356, player, created, 2, 7
1659349618, 19356, player, destroyed, 13, 5
1659349618, 19357, player, created, 13, 5
1659349621, 19357, player, destroyed, 27, 3
1659349621, 19358, player, created, 27, 3
1659349621, 19358, player, destroyed, 19, 13
1659349621, 19359, player, created, 19, 13
1659349621, 19359, player, destroyed, 16, 5
1659349621, 19360, player, created, 16, 5
1659349622, 19360, player, destroyed, 2, 6
1659349622, 19361, player, created, 2, 6
1659349623, 19361, player, destroyed, 27, 6
1659349623, 19362, player, created, 27, 6
1659349628, 19362, player, destroyed, 10, 12
1659349628, 19363, player, created, 10, 12
1659349628, 19363, player, destroyed, 22, 6
1659349628, 19364, player, created, 22, 6
1659349633, 19364, player, destroyed, 13, 5
1659349633, 19365, player, created, 13, 5
1659349644, 19365, player, destroyed, 10, 12
1659349644, 19366, player, created, 10, 12
1659349644, 19366, player, destroyed, 7, 3
1659349644, 19367, player, created, 7, 3
1659349645, 19367, player, destroyed, 19, 13
1659349645, 19368, player, created, 19, 13
1659349645, 19368, player, destroyed, 19, 13
1659349645, 19369, player, created, 19, 13
1659349645, 19369, player, destroyed, 20, 13
1659349645, 19370, player, created, 20, 13
1659349646, 19370, player, destroyed, 10, 13
1659349646, 19371, player, created, 10, 13
1659349647, 19371, player, destroyed, 10, 13
1659349647, 19372, player, created, 10, 13
1659349654, 19372, player, destroyed, 13, 5
1659349654, 19373, player, created, 13, 5
1659349657, 19373, player, destroyed, 10, 6
1659349657, 19374, player, created, 10, 6
1659349657, 19374, player, destroyed, 25, 6
1659349657, 19375, player, created, 25, 6
1659349661, 19375, player, destroyed, 2, 12
1659349661, 19376, player, created, 2, 12
1659349702, 19376, player, destroyed, 10, 13
1659349702, 19377, player, created, 10, 13
1659349702, 19377, player, destroyed, 16, 11
1659349702, 19378, player, created, 16, 11
1659349703, 19378, player, destroyed, 21, 2
1659349703, 19379, player, created, 21, 2
1659349703, 19379, player, destroyed, 22, 5
1659349703, 19380, player, created, 22, 5
1659349708, 19380, player, destroyed, 10, 13
1659349708, 19381, player, created, 10, 13
1659349709, 19381, player, destroyed, 16, 5
1659349709, 19382, player, created, 16, 5
1659349715, 19382, player, destroyed, 10, 12
1659349715, 19383, player, created, 10, 12
1659349716, 19383, player, destroyed, 10, 12
1659349716, 19384, player, created, 10, 12
1659349716, 19384, player, destroyed, 11, 12
1659349716, 19385, player, created, 11, 12
1659349717, 19385, player, destroyed, 19, 12
1659349717, 19386, player, created, 19, 12
1659349717, 19386, player, destroyed, 16, 12
1659349717, 19387, player, created, 16, 12
1659349718, 19387, player, destroyed, 19, 13
1659349718, 19388, player, created, 19, 13
1659349718, 19388, player, destroyed, 18, 9
1659349718, 19389, player, created, 18, 9
1659349719, 19389, player, destroyed, 2, 7
1659349719, 19390, player, created, 2, 7
1659349722, 19390, player, destroyed, 16, 5
1659349722, 19391, player, created, 16, 5
1659349722, 19391, player, destroyed, 10, 12
1659349722, 19392, player, created, 10, 12
1659349730, 19392, player, destroyed, 10, 12
1659349730, 19393, player, created, 10, 12
1659349745, 19393, player, destroyed, 10, 12
1659349745, 19394, player, created, 10, 12
1659349745, 19394, player, destroyed, 13, 5
1659349745, 19395, player, created, 13, 5
1659349751, 19395, player, destroyed, 10, 12
1659349751, 19396, player, created, 10, 12
1659349753, 19396, player, destroyed, 13, 6
1659349753, 19397, player, created, 13, 6
1659349762, 19397, player, destroyed, 10, 13
1659349762, 19398, player, created, 10, 13
1659349763, 19398, player, destroyed, 21, 6
1659349763, 19399, player, created, 21, 6
1659349773, 19399, player, destroyed, 10, 13
1659349773, 19400, player, created, 10, 13
1659349773, 19400, player, destroyed, 12, 12
1659349773, 19401, player, created, 12, 12
1659349774, 19401, player, destroyed, 22, 12
1659349774, 19402, player, created, 22, 12
1659349775, 19402, player, destroyed, 10, 13
1659349775, 19403, player, created, 10, 13
1659349775, 19403, player, destroyed, 19, 12
1659349775, 19404, player, created, 19, 12
1659349781, 19404, player, destroyed, 10, 12
1659349781, 19405, player, created, 10, 12
1659349781, 19405, player, destroyed, 2, 3
1659349781, 19406, player, created, 2, 3
1659349824, 19406, player, destroyed, 10, 13
1659349824, 19407, player, created, 10, 13
1659349825, 19407, player, destroyed, 2, 13
1659349825, 19408, player, created, 2, 13
1659349825, 19408, player, destroyed, 27, 8
1659349825, 19409, player, created, 27, 8
1659349826, 19409, player, destroyed, 13, 3
1659349826, 19410, player, created, 13, 3
1659349826, 19410, player, destroyed, 10, 13
1659349826, 19411, player, created, 10, 13
1659349828, 19411, player, destroyed, 10, 12
1659349828, 19412, player, created, 10, 12
1659349830, 19412, player, destroyed, 16, 5
1659349830, 19413, player, created, 16, 5
1659349839, 19413, player, destroyed, 10, 12
1659349839, 19414, player, created, 10, 12
1659349839, 19414, player, destroyed, 22, 11
1659349839, 19415, player, created, 22, 11
1659349841, 19415, player, destroyed, 13, 5
1659349841, 19416, player, created, 13, 5
1659349842, 19416, player, destroyed, 10, 13
1659349842, 19417, player, created, 10, 13
1659349843, 19417, player, destroyed, 6, 6
1659349843, 19418, player, created, 6, 6
1659349845, 19418, player, destroyed, 26, 9
1659349845, 19419, player, created, 26, 9
